bond_id,source_dataset,isin,issuer_name,issuer_type,country,currency,amount_issued,amount_issued_usd,issue_date,issue_year,maturity_date,maturity_year,use_of_proceeds,external_review_type,certification,claimed_impact_co2_tons,actual_impact_co2_tons,impact_source
KAG-INVESCO_OFFICE_J-REIT_INC-1190,,,INVESCO OFFICE J-REIT INC,Financials - Real estate,Japan,,80000000.0,80000000.0,,,,,Green,Oct-18 by Sustainalytics,Green,,,
KAG-INVESTEC_PROPERTY_FUND_LTD-1191,,,INVESTEC PROPERTY FUND LTD,Financials - Real estate,South Africa,,30000000.0,30000000.0,,,,,Green,Other,Green,,,
KAG-INVESTITIONSBANK_BERLIN-1192,,,INVESTITIONSBANK BERLIN,SSA - Quasi-sovereigns,Germany,,480000000.0,480000000.0,,,,,Social,ISS-Oekom,Social,,,
KAG-INVESTITIONSBANK_DES_LANDES_BR-1193,,,INVESTITIONSBANK DES LANDES BRANDENBURG,SSA - Quasi-sovereigns,Germany,,110000000.0,110000000.0,,,,,Social,Other,Social,,,
KAG-INVESTMENT_AB_LATOUR-1194,,,INVESTMENT AB LATOUR,Corporate - Industrials,Sweden,,70000000.0,70000000.0,,,,,Green,Cicero,Green,,,
KAG-INVESTMENT_ENERGY_RESOURCES_LI-1195,,,INVESTMENT ENERGY RESOURCES LIMITED,Corporate - Utilities,Bermuda,,700000000.0,700000000.0,,,,,Green,Apr-21 by Sustainalytics,Green,,,
KAG-IOCHPE-MAXION_AUSTRIA_GMBH_/_M-1196,,,IOCHPE-MAXION AUSTRIA GMBH / MAXION WHEELS DE MEXICO S DE RL DE CV,Corporate - Consumer Discretionary,Brazil,,800000000.0,800000000.0,,,,,Sustainability Linked Bonds,DNV GL,Sustainability Linked Bonds,,,
KAG-IREN_SPA-1197,,,IREN SPA,Corporate - Utilities,Italy,,2600000000.0,2600000000.0,,,,,Green,DNV GL,Green,,,
KAG-IRPC_PCL-1198,,,IRPC PCL,Corporate - Energy,Thailand,,20000000.0,20000000.0,,,,,Green,Mar-22 by DNV GL,Green,,,
KAG-ISDB_TRUST_SERVICES_NO_2_SARL-1199,,,ISDB TRUST SERVICES NO 2 SARL,SSA - Supranationals,Supranationals,,2500000000.0,2500000000.0,,,,,Sustainability,Cicero,Sustainability,,,
KAG-ISLANDSBANKI_HF-1200,,,ISLANDSBANKI HF,Financials - Banking,Iceland,,20000000.0,20000000.0,,,,,Green,Oct-20 by Sustainalytics,Green,,,
KAG-ISLANDSBANKI_HF-1201,,,ISLANDSBANKI HF,Financials - Banking,Iceland,,700000000.0,700000000.0,,,,,Sustainability,Oct-20 by Sustainalytics,Sustainability,,,
KAG-ISLE_OF_MAN_GOVERNMENT_INTERNA-1202,,,ISLE OF MAN GOVERNMENT INTERNATIONAL BOND,SSA - Sovereigns,Isle of Man,,560000000.0,560000000.0,,,,,Sustainability,Sep-21 by Sustainalytics,Sustainability,,,
KAG-ISRAEL_(THE_STATE_OF)-1203,,,ISRAEL (THE STATE OF),SSA - Sovereigns,Israel,,2000000000.0,2000000000.0,,,,,Green,Nov-22 by Cicero,Green,,,
KAG-ISTITUTO_PER_IL_CREDITO_SPORTI-1204,,,ISTITUTO PER IL CREDITO SPORTIVO,Financials - Banking,Italy,,290000000.0,290000000.0,,,,,Social,ISS-Oekom,Social,,,
KAG-ITALY_(REPUBLIC_OF)-1205,,,ITALY (REPUBLIC OF),SSA - Sovereigns,Italy,,16239999999.999998,16239999999.999998,,,,,Green,Vigeo Eiris,Green,,,
KAG-ITALY_BUONI_POLIENNALI_DEL_TES-1206,,,ITALY BUONI POLIENNALI DEL TESORO,SSA - Sovereigns,Italy,,16890000000.0,16890000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-ITAU_UNIBANCO_HOLDING_S.A.-1207,,,ITAU UNIBANCO HOLDING S.A.,Financials - Banking,Brazil,,60000000.0,60000000.0,,,,,Green,Jan-21 by Sustainalytics,Green,,,
KAG-ITAU_UNIBANCO_HOLDING_S.A.-1208,,,ITAU UNIBANCO HOLDING S.A.,Financials - Banking,Brazil,,500000000.0,500000000.0,,,,,Sustainability,Jan-21 by Sustainalytics,Sustainability,,,
KAG-ITELYUM_REGENERATION_SPA-1209,,,ITELYUM REGENERATION SPA,Corporate - Industrials,Italy,,600000000.0,600000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-ITOCHU_ADVANCE_LOGISTICS_INVES-1210,,,ITOCHU ADVANCE LOGISTICS INVESTMENT CORP,Financials - Real estate,Japan,,30000000.0,30000000.0,,,,,Green,Nov-19 by Japan Credit Rating Agency,Green,,,
KAG-ITOCHU_CORPORATION-1211,,,ITOCHU CORPORATION,Corporate - Consumer Staples,Japan,,500000000.0,500000000.0,,,,,Sustainability,Vigeo Eiris,Sustainability,,,
KAG-IVANHOE_CAMBRIDGE_II_INC-1212,,,IVANHOE CAMBRIDGE II INC,Financials - Real estate,Canada,,230000000.0,230000000.0,,,,,Green,Dec-19 by Sustainalytics,Green,,,
KAG-IWATANI_CORPORATION-1213,,,IWATANI CORPORATION,Corporate - Utilities,Japan,,90000000.0,90000000.0,,,,,Green,Nov-21 by Sustainalytics,Green,,,
KAG-J_FRONT_RETAILING_CO_LTD-1214,,,J FRONT RETAILING CO LTD,Corporate - Consumer Discretionary,Japan,,140000000.0,140000000.0,,,,,Sustainability,Japan Credit Rating Agency,Sustainability,,,
KAG-JA_MITSUI_LEASING_LTD-1215,,,JA MITSUI LEASING LTD,Financials - Commercial Finance,Japan,,90000000.0,90000000.0,,,,,Green,Japan Credit Rating Agency,Green,,,
KAG-JAB_HOLDINGS_B.V.-1216,,,JAB HOLDINGS B.V.,Financials - Financial services,Netherlands,,1030000000.0,1030000000.0,,,,,Sustainability Linked Bonds,Mar-22 by Sustainalytics,Sustainability Linked Bonds,,,
KAG-JABIL_INC-1217,,,JABIL INC,Corporate - Technology,United States,,500000000.0,500000000.0,,,,,Green,Mar-22 by Sustainalytics,Green,,,
KAG-JACCS_CO_LTD-1218,,,JACCS CO LTD,Financials - Consumer Finance,Japan,,180000000.0,180000000.0,,,,,Green,Mar-19 by Japan Credit Rating Agency,Green,,,
KAG-JALLES_MACHADO_SA-1219,,,JALLES MACHADO SA,Corporate - Consumer Staples,Brazil,,80000000.0,80000000.0,,,,,Green,Nov-21 by Other,Green,,,
KAG-JAPAN_BANK_FOR_INTERNATIONAL_C-1220,,,JAPAN BANK FOR INTERNATIONAL COOPERATION,SSA - Quasi-sovereigns,Japan,,1000000000.0,1000000000.0,,,,,Green,Oct-21 by Sustainalytics,Green,,,
KAG-JAPAN_EXCELLENT_INC-1221,,,JAPAN EXCELLENT INC,Financials - Real estate,Japan,,80000000.0,80000000.0,,,,,Green,Jun-18 by Sustainalytics,Green,,,
KAG-JAPAN_EXCHANGE_GROUP_INC-1222,,,JAPAN EXCHANGE GROUP INC,Financials - Financial services,Japan,,0.0,0.0,,,,,Green,Jun-22 by Other,Green,,,
KAG-JAPAN_EXPRESSWAY_HOLDING_AND_D-1223,,,JAPAN EXPRESSWAY HOLDING AND DEBT REPAYMENT AGENCY,SSA - Agencies,Japan,,4330000000.0,4330000000.0,,,,,Social,Other,Social,,,
KAG-JAPAN_FINANCE_ORGANIZATION_FOR-1224,,,JAPAN FINANCE ORGANIZATION FOR MUNICIPALITIES,SSA - Quasi-sovereigns,Japan,,2450000000.0,2450000000.0,,,,,Green,Moody's,Green,,,
KAG-JAPAN_FREIGHT_RAILWAY_CO-1225,,,JAPAN FREIGHT RAILWAY CO,Corporate - Industrials,Japan,,170000000.0,170000000.0,,,,,Green,Japan Credit Rating Agency,Green,,,
KAG-JAPAN_HOTEL_REIT_INVESTMENT_CO-1226,,,JAPAN HOTEL REIT INVESTMENT CORP,Financials - Real estate,Japan,,20000000.0,20000000.0,,,,,Green,Jul-19 by Japan Credit Rating Agency,Green,,,
KAG-JAPAN_HOUSING_FINANCE_AGENCY-1227,,,JAPAN HOUSING FINANCE AGENCY,SSA - Agencies,Japan,,4860000000.0,4860000000.0,,,,,Green,Other,Green,,,
KAG-JAPAN_INTERNATIONAL_COOPERATIO-1228,,,JAPAN INTERNATIONAL COOPERATION AGENCY,SSA - Agencies,Japan,,3130000000.0,3130000000.0,,,,,Social,Other,Social,,,
KAG-JAPAN_LOGISTICS_FUND_INC-1229,,,JAPAN LOGISTICS FUND INC,Financials - Real estate,Japan,,20000000.0,20000000.0,,,,,Green,,Green,,,
KAG-JAPAN_METROPOLITAN_FUND_INVEST-1230,,,JAPAN METROPOLITAN FUND INVEST,Financials - Real estate,Japan,,200000000.0,200000000.0,,,,,Green,Apr-21 by Sustainalytics,Green,,,
KAG-JAPAN_POST_HOLDINGS_CO_LTD-1231,,,JAPAN POST HOLDINGS CO LTD,Financials - Insurance,Japan,,250000000.0,250000000.0,,,,,Green,,Green,,,
KAG-JAPAN_PRIME_REALTY_INVESTMENT_-1232,,,JAPAN PRIME REALTY INVESTMENT CORP,Financials - Real estate,Japan,,110000000.0,110000000.0,,,,,Green,Jul-19 by Japan Credit Rating Agency,Green,,,
KAG-JAPAN_PRIME_REALTY_INVESTMENT_-1233,,,JAPAN PRIME REALTY INVESTMENT CORP,Financials - Real estate,Japan,,10000000.0,10000000.0,,,,,Sustainability,,Sustainability,,,
KAG-JAPAN_RAILWAY_CONSTRUCTION_TRA-1234,,,JAPAN RAILWAY CONSTRUCTION TRANSPORT AND TECHNOLOGY AGENCY,SSA - Agencies,Japan,,410000000.0,410000000.0,,,,,Green,,Green,,,
KAG-JAPAN_RAILWAY_CONSTRUCTION_TRA-1235,,,JAPAN RAILWAY CONSTRUCTION TRANSPORT AND TECHNOLOGY AGENCY,SSA - Agencies,Japan,,3240000000.0,3240000000.0,,,,,Sustainability,DNV GL,Sustainability,,,
KAG-JAPAN_REAL_ESTATE_INVESTMENT_C-1236,,,JAPAN REAL ESTATE INVESTMENT CORP,Financials - Real estate,Japan,,90000000.0,90000000.0,,,,,Green,Sep-18 by Sustainalytics,Green,,,
KAG-JAPAN_RETAIL_FUND_INVESTMENT_C-1237,,,JAPAN RETAIL FUND INVESTMENT CORP,Financials - Real estate,Japan,,60000000.0,60000000.0,,,,,Green,Apr-18 by Sustainalytics,Green,,,
KAG-JAPAN_STUDENT_SERVICES_ORGANIZ-1238,,,JAPAN STUDENT SERVICES ORGANIZATION,SSA - Agencies,Japan,,1940000000.0,1940000000.0,,,,,Social,Moody's,Social,,,
KAG-JAPAN_WATER_AGENCY-1239,,,JAPAN WATER AGENCY,SSA - Agencies,Japan,,140000000.0,140000000.0,,,,,Sustainability,Other,Sustainability,,,
KAG-JAPFA_COMFEED_INDONESIA_TBK_PT-1240,,,JAPFA COMFEED INDONESIA TBK PT,Corporate - Consumer Staples,Indonesia,,350000000.0,350000000.0,,,,,Sustainability Linked Bonds,Vigeo Eiris,Sustainability Linked Bonds,,,
KAG-JB_WOORI_CAPITAL_CO_LTD-1241,,,JB WOORI CAPITAL CO LTD,Financials - Consumer Finance,Korea,,30000000.0,30000000.0,,,,,Social,Aug-22 by Moody's,Social,,,
KAG-JB_WOORI_CAPITAL_CO_LTD-1242,,,JB WOORI CAPITAL CO LTD,Financials - Consumer Finance,Korea,,850000000.0,850000000.0,,,,,Sustainability,Aug-22 by Moody's,Sustainability,,,
KAG-JBS_FINANCE_LUXEMBOURG_SARL-1243,,,JBS FINANCE LUXEMBOURG SARL,Corporate - Consumer Staples,Luxembourg,,1000000000.0,1000000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-JBS_USA_LUX_SA-1244,,,JBS USA LUX SA,Corporate - Consumer Staples,United States,,1000000000.0,1000000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-JEONBUK_BANK_LTD/THE-1245,,,JEONBUK BANK LTD/THE,Financials - Banking,Korea,,80000000.0,80000000.0,,,,,Sustainability,Mar-22 by Moody's,Sustainability,,,
KAG-JERNHUSEN_AB-1246,,,JERNHUSEN AB,Financials - Real estate,Sweden,,600000000.0,600000000.0,,,,,Green,Mar-18 by Cicero,Green,,,
KAG-JIANGSU_COMMUNICATIONS_HOLDING-1247,,,JIANGSU COMMUNICATIONS HOLDING CO LTD,Corporate - Industrials,China (mainland),,40000000.0,40000000.0,,,,,Green,,Green,,,
KAG-JIANGSU_EXPRESSWAY_CO_LTD-1248,,,JIANGSU EXPRESSWAY CO LTD,Corporate - Industrials,China (mainland),,100000000.0,100000000.0,,,,,Green,Other,Green,,,
KAG-JIANGSU_GUOXIN_INVESTMENT_GROU-1249,,,JIANGSU GUOXIN INVESTMENT GROUP LTD,Corporate - Utilities,China (mainland),,160000000.0,160000000.0,,,,,Green,Other,Green,,,
KAG-JIAYUAN_INTERNATIONAL_GROUP_LT-1250,,,JIAYUAN INTERNATIONAL GROUP LTD,Financials - Real estate,Cayman Islands,,100000000.0,100000000.0,,,,,Green,,Green,,,
KAG-JIGSAW_FUNDING_PLC-1251,,,JIGSAW FUNDING PLC,Financials - Real estate,United Kingdom,,450000000.0,450000000.0,,,,,Sustainability,S&P,Sustainability,,,
KAG-JINAN_SHUNTONG_INTERNATIONAL_C-1252,,,JINAN SHUNTONG INTERNATIONAL CO LTD,Corporate - Industrials,China (Hong Kong),,200000000.0,200000000.0,,,,,Green,,Green,,,
KAG-JINGRUI_HOLDINGS_LTD-1253,,,JINGRUI HOLDINGS LTD,Financials - Real estate,Cyprus,,170000000.0,170000000.0,,,,,Green,Other,Green,,,
KAG-JINKO_POWER_TECHNOLOGY_CO_LTD-1254,,,JINKO POWER TECHNOLOGY CO LTD,Corporate - Energy,China (mainland),,100000000.0,100000000.0,,,,,Green,EY,Green,,,
KAG-JINNENG_HOLDING_POWER_GROUP_CO-1255,,,JINNENG HOLDING POWER GROUP CO LTD,Corporate - Energy,China (mainland),,220000000.0,220000000.0,,,,,Green,Other,Green,,,
KAG-JOHN_DEERE_CAPITAL_CORPORATION-1256,,,JOHN DEERE CAPITAL CORPORATION,Corporate - Industrials,United States,,600000000.0,600000000.0,,,,,Sustainability Linked Bonds,S&P,Sustainability Linked Bonds,,,
KAG-JOHNSON_CONTROLS_INTERNATIONAL-1257,,,JOHNSON CONTROLS INTERNATIONAL PLC / TYCO FIRE & SECURITY FINANCE SCA,Corporate - Industrials,Ireland,,630000000.0,630000000.0,,,,,Green,Aug-20 by Sustainalytics,Green,,,
KAG-JOHNSON_CONTROLS_INTERNATIONAL-1258,,,JOHNSON CONTROLS INTERNATIONAL PLC / TYCO FIRE & SECURITY FINANCE SCA,Corporate - Industrials,Ireland,,500000000.0,500000000.0,,,,,Sustainability Linked Bonds,Sep-21 by Sustainalytics,Sustainability Linked Bonds,,,
KAG-JPMORGAN_CHASE_&_CO.-1259,,,JPMORGAN CHASE & CO.,Financials - Banking,United States,,2250000000.0,2250000000.0,,,,,Green,Jul-20 by Sustainalytics,Green,,,
KAG-JPMORGAN_CHASE_&_CO.-1260,,,JPMORGAN CHASE & CO.,Financials - Banking,United States,,1000000000.0,1000000000.0,,,,,Social,Jul-20 by Sustainalytics,Social,,,
KAG-JSW_HYDRO_ENERGY_LTD-1261,,,JSW HYDRO ENERGY LTD,Corporate - Utilities,India,,710000000.0,710000000.0,,,,,Green,Apr-21 by Sustainalytics,Green,,,
KAG-JSW_INFRASTRUCTURE_LIMITED-1262,,,JSW INFRASTRUCTURE LIMITED,Corporate - Industrials,India,,400000000.0,400000000.0,,,,,Sustainability Linked Bonds,DNV GL,Sustainability Linked Bonds,,,
KAG-JSW_ISPAT_STEEL_LIMITED-1263,,,JSW ISPAT STEEL LIMITED,Corporate - Materials,India,,500000000.0,500000000.0,,,,,Sustainability Linked Bonds,DNV GL,Sustainability Linked Bonds,,,
KAG-JUNTA_DE_ANDALUCIA-1264,,,JUNTA DE ANDALUCIA,SSA - Quasi-sovereigns,Spain,,2310000000.0,2310000000.0,,,,,Sustainability,Mar-21 by Sustainalytics,Sustainability,,,
KAG-JUST_GROUP_PLC-1265,,,JUST GROUP PLC,Financials - Insurance,United Kingdom,,330000000.0,330000000.0,,,,,Green,Sep-20 by Sustainalytics,Green,,,
KAG-JUST_GROUP_PLC-1266,,,JUST GROUP PLC,Financials - Insurance,United Kingdom,,450000000.0,450000000.0,,,,,Sustainability,Aug-21 by Sustainalytics,Sustainability,,,
KAG-JYSKE_BANK_A/S-1267,,,JYSKE BANK A/S,Financials - Banking,Denmark,,1300000000.0,1300000000.0,,,,,Green,Jan-21 by Sustainalytics,Green,,,
KAG-K&H_JELZALOGBANK_ZRT-1268,,,K&H JELZALOGBANK ZRT,Financials - Financial services,Hungary,,40000000.0,40000000.0,,,,,Green,Deloitte,Green,,,
KAG-K2A_KNAUST_&_ANDERSSON_FASTIGH-1269,,,K2A KNAUST & ANDERSSON FASTIGHETER AB,Financials - Real estate,Sweden,,230000000.0,230000000.0,,,,,Green,Jan-21 by Cicero,Green,,,
KAG-KAHRS_BONDCO_AB-1270,,,KAHRS BONDCO AB,Corporate - Consumer Discretionary,Sweden,,160000000.0,160000000.0,,,,,Sustainability Linked Bonds,Other,Sustainability Linked Bonds,,,
KAG-KAISA_GROUP_HOLDINGS_LTD-1271,,,KAISA GROUP HOLDINGS LTD,Financials - Real estate,Cayman Islands,,500000000.0,500000000.0,,,,,Sustainability,Jul-20 by Sustainalytics,Sustainability,,,
KAG-KAISER_FOUNDATION_HOSPITALS-1272,,,KAISER FOUNDATION HOSPITALS,Corporate - Health Care,United States,,1830000000.0,1830000000.0,,,,,Green,May-21 by Sustainalytics,Green,,,
KAG-KAJIMA_CORP-1273,,,KAJIMA CORP,Corporate - Industrials,Japan,,90000000.0,90000000.0,,,,,Green,Other,Green,,,
KAG-KAJIMA_CORP-1274,,,KAJIMA CORP,Corporate - Industrials,Japan,,90000000.0,90000000.0,,,,,Sustainability,Feb-22 by Other,Sustainability,,,
KAG-KANAGAWA_PREFECTURE-1275,,,KANAGAWA PREFECTURE,SSA - Quasi-sovereigns,Japan,,210000000.0,210000000.0,,,,,Green,Sep-20 by Other,Green,,,
KAG-KANEKA_CORP-1276,,,KANEKA CORP,Corporate - Materials,Japan,,50000000.0,50000000.0,,,,,Green,Sep-19 by Other,Green,,,
KAG-KANSAI_ELECTRIC_POWER_CO._INCO-1277,,,KANSAI ELECTRIC POWER CO. INCORPORATION (THE),Corporate - Utilities,Japan,,440000000.0,440000000.0,,,,,Green,Mar-22 by Other,Green,,,
KAG-KANTONSSPITAL_AARAU_AG-1278,,,KANTONSSPITAL AARAU AG,Corporate - Health Care,Switzerland,,120000000.0,120000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-KANTONSSPITAL_WINTERTHUR-1279,,,KANTONSSPITAL WINTERTHUR,Financials - Real estate,Switzerland,,110000000.0,110000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-KASIKORNBANK_PCL/HONG_KONG-1280,,,KASIKORNBANK PCL/HONG KONG,Financials - Banking,Thailand,,100000000.0,100000000.0,,,,,Sustainability,Oct-18 by Sustainalytics,Sustainability,,,
KAG-KAWASAKI_HEAVY_INDUSTRIES_LIMI-1281,,,KAWASAKI HEAVY INDUSTRIES LIMITED,Corporate - Industrials,Japan,,70000000.0,70000000.0,,,,,Green,Jun-21 by Other,Green,,,
KAG-KAWASAKI_HEAVY_INDUSTRIES_LIMI-1282,,,KAWASAKI HEAVY INDUSTRIES LIMITED,Corporate - Industrials,Japan,,90000000.0,90000000.0,,,,,Sustainability,Jun-21 by Other,Sustainability,,,
KAG-KB_CAPITAL_CO_LTD-1283,,,KB CAPITAL CO LTD,Financials - Commercial Finance,Korea,,30000000.0,30000000.0,,,,,Green,Sep-18 by Sustainalytics,Green,,,
KAG-KB_CAPITAL_CO_LTD-1284,,,KB CAPITAL CO LTD,Financials - Commercial Finance,Korea,,730000000.0,730000000.0,,,,,Sustainability,Nov-22 by Moody's,Sustainability,,,
KAG-KB_FINANCIAL_GROUP_INC-1285,,,KB FINANCIAL GROUP INC,Financials - Banking,Korea,,100000000.0,100000000.0,,,,,Green,Deloitte,Green,,,
KAG-KB_FINANCIAL_GROUP_INC-1286,,,KB FINANCIAL GROUP INC,Financials - Banking,Korea,,440000000.0,440000000.0,,,,,Sustainability,Deloitte,Sustainability,,,
KAG-KB_INSURANCE_CO_LTD-1287,,,KB INSURANCE CO LTD,Financials - Insurance,Korea,,230000000.0,230000000.0,,,,,Sustainability,Other,Sustainability,,,
KAG-KB_KOOKMIN_CARD_CO_LTD-1288,,,KB KOOKMIN CARD CO LTD,Financials - Consumer Finance,Korea,,970000000.0,970000000.0,,,,,Social,Apr-21 by Sustainalytics,Social,,,
KAG-KB_KOOKMIN_CARD_CO_LTD-1289,,,KB KOOKMIN CARD CO LTD,Financials - Consumer Finance,Korea,,700000000.0,700000000.0,,,,,Sustainability,Apr-21 by Sustainalytics,Sustainability,,,
KAG-KB_SECURITIES_CO_LTD-1290,,,KB SECURITIES CO LTD,Financials - Financial services,Korea,,100000000.0,100000000.0,,,,,Green,Deloitte,Green,,,
KAG-KBC_GROUP_NV-1291,,,KBC GROUP NV,Financials - Banking,Belgium,,1990000000.0,1990000000.0,,,,,Green,Apr-18 by Sustainalytics,Green,,,
KAG-KBC_GROUP_NV-1292,,,KBC GROUP NV,Financials - Banking,Belgium,,760000000.0,760000000.0,,,,,Social,May-22 by Sustainalytics,Social,,,
KAG-KCC_CORPORATION-1293,,,KCC CORPORATION,Corporate - Materials,Korea,,0.0,0.0,,,,,Sustainability,Other,Sustainability,,,
KAG-KDB_CAPITAL_CORP-1294,,,KDB CAPITAL CORP,Financials - Commercial Finance,Korea,,70000000.0,70000000.0,,,,,Green,Other,Green,,,
KAG-KDB_CAPITAL_CORP-1295,,,KDB CAPITAL CORP,Financials - Commercial Finance,Korea,,40000000.0,40000000.0,,,,,Sustainability,Other,Sustainability,,,
KAG-KDDI_CORP-1296,,,KDDI CORP,Corporate - Communications,Japan,,660000000.0,660000000.0,,,,,Sustainability,Sep-22 by Other,Sustainability,,,
KAG-KDIC-1297,,,KDIC,Financials - Insurance,Korea,,0.0,0.0,,,,,Social,Mar-20 by PwC,Social,,,
KAG-KDIC_SPECIAL_ACCOUNT_BOND-1298,,,KDIC SPECIAL ACCOUNT BOND,Financials - Insurance,Korea,,1460000000.0,1460000000.0,,,,,Social,Mar-20 by PwC,Social,,,
KAG-KEB_HANA_BANK-1299,,,KEB HANA BANK,Financials - Banking,Korea,,600000000.0,600000000.0,,,,,Social,Nov-18 by Sustainalytics,Social,,,
KAG-KEB_HANA_BANK-1300,,,KEB HANA BANK,Financials - Banking,Korea,,780000000.0,780000000.0,,,,,Sustainability,Nov-18 by Deloitte,Sustainability,,,
KAG-KEB_HANACARD_CO_LTD-1301,,,KEB HANACARD CO LTD,Financials - Consumer Finance,Korea,,250000000.0,250000000.0,,,,,Social,Deloitte,Social,,,
KAG-KEB_HANACARD_CO_LTD-1302,,,KEB HANACARD CO LTD,Financials - Consumer Finance,Korea,,90000000.0,90000000.0,,,,,Sustainability,Deloitte,Sustainability,,,
KAG-KEIHAN_HOLDINGS_CO_LTD-1303,,,KEIHAN HOLDINGS CO LTD,Corporate - Consumer Discretionary,Japan,,90000000.0,90000000.0,,,,,Sustainability,Jun-21 by Other,Sustainability,,,
KAG-KELLOGG_CO-1304,,,KELLOGG CO,Corporate - Consumer Staples,Mexico,,360000000.0,360000000.0,,,,,Sustainability,May-21 by Sustainalytics,Sustainability,,,
KAG-KENEDIX_OFFICE_INVESTMENT_CORP-1305,,,KENEDIX OFFICE INVESTMENT CORP,Financials - Real estate,Japan,,30000000.0,30000000.0,,,,,Green,Dec-18 by Japan Credit Rating Agency,Green,,,
KAG-KENEDIX_RESIDENTIAL_NEXT_INVES-1306,,,KENEDIX RESIDENTIAL NEXT INVESTMENT CORP,Financials - Real estate,Japan,,30000000.0,30000000.0,,,,,Social,Nov-19 by Japan Credit Rating Agency,Social,,,
KAG-KENEDIX_RETAIL_REIT_CORP-1307,,,KENEDIX RETAIL REIT CORP,Financials - Real estate,Japan,,30000000.0,30000000.0,,,,,Green,Apr-21 by Japan Credit Rating Agency,Green,,,
KAG-KERRY_GROUP_FINANCIAL_SERVICES-1308,,,KERRY GROUP FINANCIAL SERVICES UNLMTD CO,Corporate - Consumer Staples,Ireland,,840000000.0,840000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-KGI_BANK_CO_LTD-1309,,,KGI BANK CO LTD,Financials - Banking,Taiwan,,30000000.0,30000000.0,,,,,Social,,Social,,,
KAG-KHFC_MBS_2019-10-1310,,,KHFC MBS 2019-10,SSA - Agencies,Korea,,520000000.0,520000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KHFC_MBS_2019-11-1311,,,KHFC MBS 2019-11,SSA - Agencies,Korea,,420000000.0,420000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KHFC_MBS_2019-12-1312,,,KHFC MBS 2019-12,SSA - Agencies,Korea,,790000000.0,790000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KHFC_MBS_2019-6-1313,,,KHFC MBS 2019-6,SSA - Agencies,Korea,,2720000000.0,2720000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KHFC_MBS_2019-8-1314,,,KHFC MBS 2019-8,SSA - Agencies,Korea,,520000000.0,520000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KHFC_MBS_2019-9-1315,,,KHFC MBS 2019-9,SSA - Agencies,Korea,,610000000.0,610000000.0,,,,,Social,Feb-19 by Sustainalytics,Social,,,
KAG-KIA_CORP-1316,,,KIA CORP,Corporate - Consumer Discretionary,Korea,,1670000000.0,1670000000.0,,,,,Green,Mar-21 by DNV GL,Green,,,
KAG-KILROY_REALTY_LP-1317,,,KILROY REALTY LP,Financials - Real estate,United States,,1280000000.0,1280000000.0,,,,,Green,Climate Bonds Initiative Certified,Green,,,
KAG-KIMCO_REALTY_CORP-1318,,,KIMCO REALTY CORP,Financials - Real estate,United States,,500000000.0,500000000.0,,,,,Green,,Green,,,
KAG-KINETIK_HOLDINGS_LP-1319,,,KINETIK HOLDINGS LP,Corporate - Energy,United States,,1000000000.0,1000000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-KINNEVIK_AB-1320,,,KINNEVIK AB,Financials - Financial services,Sweden,,230000000.0,230000000.0,,,,,Sustainability Linked Bonds,Cicero,Sustainability Linked Bonds,,,
KAG-KIRIN_HOLDINGS_CO_LTD-1321,,,KIRIN HOLDINGS CO LTD,Corporate - Consumer Staples,Japan,,100000000.0,100000000.0,,,,,Green,Nov-20 by Sustainalytics,Green,,,
KAG-KIRIN_HOLDINGS_CO_LTD-1322,,,KIRIN HOLDINGS CO LTD,Corporate - Consumer Staples,Japan,,150000000.0,150000000.0,,,,,Social,,Social,,,
KAG-KITZ_CORP-1323,,,KITZ CORP,Corporate - Industrials,Germany,,70000000.0,70000000.0,,,,,Sustainability Linked Bonds,Aug-22 by Other,Sustainability Linked Bonds,,,
KAG-KIWI_PROPERTY_GROUP_LTD-1324,,,KIWI PROPERTY GROUP LTD,Financials - Real estate,New Zealand,,180000000.0,180000000.0,,,,,Green,,Green,,,
KAG-KLABIN_AUSTRIA_GMBH-1325,,,KLABIN AUSTRIA GMBH,Corporate - Materials,Austria,,700000000.0,700000000.0,,,,,Green,Aug-17 by Sustainalytics,Green,,,
KAG-KLABIN_AUSTRIA_GMBH-1326,,,KLABIN AUSTRIA GMBH,Corporate - Materials,Austria,,500000000.0,500000000.0,,,,,Sustainability Linked Bonds,Sustainalytics,Sustainability Linked Bonds,,,
